final IN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
id;company;product_series;part_number;converter_type;ac_voltage_input_min;ac_voltage_input_max;dc_voltage_input_min;dc_voltage_input_max;input_voltage_tolerance;power;is_regulated;regulation_voltage_range;efficiency;isolation_test_duration;isolation_test_unit_VDC;isolation_test_voltage_VDC;isolation_test_voltage_VAC;Isolation grade;voltage_output_1;voltage_output_2;voltage_output_3;i_out1;i_out2;i_out3;output_type;Load_regulation;Load_regulation_typ_max;Line_regulation;Accuracy;Package_Style;pin_count;mounting_type;connection_type;dimensions_unit;dimensions_length;dimensions_width;dimensions_height;protexc;protections;OVC_category;operating_temp_min;operating_temp_max;;Protection SCP;Protection OLP;Protection OVP;Protection OCP;Protection OTP;;Certification EN 60950-1;Certification UL 60950-1;Certification EN 50155;Certification EN 60601-1;Certification UL 60601-1;Certification EN 61010-1;Certification EN 61347-1;Certification EN 60601-1-2;Certification EN 60335-1;Certification EN 62368-1;Certification UL 62368-1;Certification IEC 60950-1
361;recom;R1SX;R1SX-3.305/H-R;DC/DC;;;3,3;3,3;;1;0;;78;1;VDC;3000;;;5;;;;;;Single;;;;;;5;PCB Mount;SMD;mm;12,75;11,1;5,8;UL62368-1,IEC62368-1,EN62368-1,UL60950-1,IEC60950-1,EN60950-1,EN55032,EN55024;;;-40;100;;;;;;;;;;;;;;;;;;;
362;recom;R1SX;R1SX-3.33.3-R;DC/DC;;;3,3;3,3;;1;0;;74;1;VDC;1000;;;3,3;;;;;;Single;;;;;;5;PCB Mount;SMD;mm;12,75;11,1;5,8;IEC/EN/UL62368-1,IEC/EN/UL60950-1,EN55032,EN55024;;;-40;100;;;;;;;;;;;;;;;;;;;
363;recom;R1SX;R1SX-3.33.3/H-R;DC/DC;;;3,3;3,3;;1;;;;1;VDC;3000;;;3,3;;;;;;;;;;;;5;PCB Mount;SMD;mm;12,75;11,1;5,8;IEC/EN62368-1,UL62368-1,IEC/EN60950-1,UL60950-1,EN55032,EN55024;;;-40;100;;;;;;;;;;;;;;;;;;;
364;recom;RxxCTxxS;R05CT05S;DC/DC;;;4,5;5,5;;0,5;1;;60;60;VAC;5000;;;5;3,3;;;;;Single;;;;;;6;PCB Mount;SMD;mm;10,3;7,5;2,65;IEC/EN62368-1,IEC/EN60601-1,ANSI/AAMIES60601-1,CAN/CSAC22.2No-60601-1-14;;;-40;140;;;;;;;;;;;;;;;;;;;
365;recom;RxxCTxxS;R05CT05S;DC/DC;;;4,5;5,5;;0,5;1;;60;60;VAC;5000;;;5;3,3;;;;;Single;;;;;;6;PCB Mount;SMD;mm;10,3;7,5;2,65;IEC/EN62368-1,IEC/EN60601-1,ANSI/AAMIES60601-1,CAN/CSAC22.2No-60601-1-14;;;-40;140;;;;;;;;;;;;;;;;;;;
366;recom;RAC05-K/PD3/H;RAC05-05SK/PD3/H;AC/DC;90;318;;;;5;1;;73;60;VAC;5400;;;5;;;1;;;Single;;;;;;4;PCB Mount;THT;mm;52,5;27,4;23;IEC62368-1,EN62368-1,UL61010-1,EN61010-1,CSAC22.2No.61010-1;Short Circuit Protection,Over Voltage Protection,Over Current Protection;;-40;70;;;;;;;;;;;;;;;;;;;
367;recom;RAC05-K/PD3/H;RAC05-12SK/PD3/H;AC/DC;90;318;;;;5;1;;74;60;VAC;5400;;;12;;;0,42;;;Single;;;;;;4;PCB Mount;THT;mm;52,5;27,4;23;IEC62368-1,EN62368-1,UL61010-1,EN61010-1,EN55032,EN55024;Short Circuit Protection,Over Voltage Protection,Over Current Protection;;-40;80;;;;;;;;;;;;;;;;;;;
368;recom;RP240H-RW;RP240H-2448SRW;DC/DC;;;9;36;;177,5;1;04:01;89;60;VDC;2250;;;48;;;3,7;;;Single;;;;;;9;PCB Mount;THT;mm;61;57,9;12,7;UL60950-1,EN50155,IEC/EN60950-1;Short Circuit Protection,Over Voltage Protection,Over Load Protection,Over Temperature Protection;;-40;85;;;;;;;;;;;;;;;;;;;
369;recom;RP240H-RW;RP240H-2448SRW;DC/DC;;;9;36;;177,5;1;;89;60;VDC;2250;;;48;;;3,7;;;Single;;;;;;9;PCB Mount;THT;mm;61;57,9;12,7;UL60950-1,EN50155,IEC/EN60950-1;Short Circuit Protection,Over Voltage Protection,Over Load Protection,Over Temperature Protection;;-40;85;;;;;;;;;;;;;;;;;;;
370;recom;RP240H-RW;RP240H-2448SRW;DC/DC;;;9;36;;177,5;1;;89;60;VDC;2250;;;48;;;3,7;;;Single;;;;;;9;PCB Mount;THT;mm;61;57,9;12,7;UL60950-1,EN50155,IEC/EN60950-1;Short Circuit Protection,Over Voltage Protection,Over Load Protection,Over Temperature Protection;;-40;85;;;;;;;;;;;;;;;;;;;
371;recom;RP240H-RW;RP240H-2448SRW;DC/DC;;;9;36;;177,5;1;;89;60;VDC;2250;;;48;;;;;;;;;;;;9;PCB Mount;THT;mm;61;57,9;12,7;UL60950-1,EN50155,IEC/EN60950-1;Short Circuit Protection (SCP),Over Voltage Protection (OVP),Over Load Protection (OLP),Over Temperature Protection (OTP);;-40;85;;;;;;;;;;;;;;;;;;;
372;recom;RP240H-RW;RP240H-2405SRW/N;DC/DC;;;9;36;;180;1;;90;60;VDC;2250;;;5;;;;;;;;;;;;9;PCB Mount;THT;mm;61;57,9;12,7;UL60950-1,EN50155,IEC/EN60950-1;Short Circuit Protection,Over Voltage Protection,Over Load Protection,Over Temperature Protection;;-40;85;;;;;;;;;;;;;;;;;;;
373;recom;RP240H-RW;RP240H-2405SRW;DC/DC;;;9;36;;180;1;04:01;90;60;VDC;2250;;;5;;;36;;;Single;;;;;;9;PCB Mount;THT;mm;61;57,9;12,7;UL60950-1,EN50155,IEC/EN60950-1;Short Circuit Protection,Over Voltage Protection,Over Load Protection,Over Temperature Protection;;-40;85;;;;;;;;;;;;;;;;;;;
374;recom;RP240H-RW;RP240H-2405SRW/P;DC/DC;;;9;36;;180;1;04:01;90;60;VDC;2250;;;5;;;36;;;Single;;;;;;9;PCB Mount;THT;mm;61;57,9;12,7;UL60950-1,EN50155,IEC/EN60950-1;Short Circuit Protection,Over Voltage Protection,Over Load Protection,Over Temperature Protection;;-40;85;;;;;;;;;;;;;;;;;;;
375;recom;RP240H-RW;RP240H-2405SRW;DC/DC;;;9;36;;180;1;;90;60;VDC;2250;;;5;;;;;;Single;;;;;;9;PCB Mount;THT;mm;61;57,9;12,7;UL60950-1,EN50155,IEC/EN60950-1;Short Circuit Protection,Over Voltage Protection,Over Load Protection,Over Temperature Protection;;-40;85;;;;;;;;;;;;;;;;;;;
376;recom;RP240H-RW;RP240H-2412SRW/N;DC/DC;;;9;36;;180;1;04:01;89;;VDC;2250;;;12;;;;;;Single;;;;;;9;;THT;mm;61;57,9;12,7;UL60950-1,EN50155,IEC/EN60950-1;Short Circuit Protection,Over Voltage Protection,Over Load Protection,Over Temperature Protection;;-40;85;;;;;;;;;;;;;;;;;;;
377;recom;RP240H-RW;RP240H-2412SRW;DC/DC;;;9;36;;180;1;;89;60;VDC;2250;;;12;;;15;;;Single;;;;;;9;PCB Mount;THT;mm;61;57,9;12,7;UL60950-1,EN50155,IEC/EN60950-1;Short Circuit Protection,Over Voltage Protection,Over Load Protection,Over Temperature Protection;;-40;85;;;;;;;;;;;;;;;;;;;
378;recom;RP240H-RW;RP240H-2412SRW;DC/DC;;;9;36;;180;1;04:01;89;60;VDC;2250;;;12;;;15;;;;;;;;;9;PCB Mount;THT;mm;61;57,9;12,7;UL60950-1,EN50155,IEC/EN60950-1;Short Circuit Protection,Over Voltage Protection,Over Load Protection,Over Temperature Protection;;-40;85;;;;;;;;;;;;;;;;;;;
379;recom;RP240H-RW;RP240H-2412SRW;DC/DC;;;9;36;;180;1;;89;60;VDC;2250;;;12;;;15;;;;;;;;;9;PCB Mount;THT;mm;61;57,9;12,7;UL60950-1,EN50155,IEC/EN60950-1;Short Circuit Protection,Over Voltage Protection,Over Load Protection,Over Temperature Protection;;-40;85;;;;;;;;;;;;;;;;;;;
380;recom;RP240H-RW;RP240H-2415SRW;DC/DC;;;9;36;;180;1;04:01;90;60;VDC;2250;;;15;;;12;;;Single;;;;;;9;PCB Mount;THT;mm;61;57,9;12,7;;Short Circuit Protection,Over Voltage Protection,Over Load Protection,Over Temperature Protection;;-40;85;;;;;;;;;;;;;;;;;;;
381;recom;RP240H-RW;RP240H-2415SRW;DC/DC;;;9;36;;180;1;;90;60;VDC;2250;;;15;;;12;;;Single;;;;;;9;PCB Mount;THT;mm;61;57,9;12,7;UL60950-1,EN50155,IEC/EN60950-1;Short Circuit Protection,Over Voltage Protection,Over Load Protection,Over Temperature Protection;;-40;85;;;;;;;;;;;;;;;;;;;
382;recom;RP240H-RW;RP240H-2415SRW;DC/DC;;;9;36;;180;1;;90;60;VDC;2250;;;15;;;12;;;Single;;;;;;9;PCB Mount;THT;mm;61;57,9;12,7;UL60950-1,EN50155,IEC/EN60950-1;Short Circuit Protection,Over Voltage Protection,Over Load Protection,Over Temperature Protection;;-40;85;;;;;;;;;;;;;;;;;;;
383;recom;RACD03;RACD03-350;AC/DC;90;264;;;;3;1;;72;60;VAC;3750;;;15;;;0,35;;;Single;;;;;;4;Wired;Wire;mm;52,1;29,6;23,1;UL8750,UL1310,CAN/CSA-C22.2No.223-M91,IEC/EN61347,IEC/EN61347-2-13,ENEC,CB;Short Circuit Protection (SCP),Overload Protection (OLP),Over Voltage Protection (OVP),Over Temperature Protection (OTP);;-20;50;;;;;;;;;;;;;;;;;;;
384;recom;RACD03;RACD03-500;AC/DC;90;264;;;;3;;;;60;VAC;3750;;;9,5;;;0,5;;;Single;;;;;;4;Wired;Wire;;;;;UL8750,UL1310,CB,CE,ENEC,RoHS;Short Circuit Protection,Overload Protection,Over Voltage Protection,Over Temperature Protection;;-20;50;;;;;;;;;;;;;;;;;;;
385;recom;RACD03;RACD03-700;AC/DC;90;264;;;;3;;;62;60;VAC;3750;;;3;;;;;;Single;;;;;;4;Wired;Wire;mm;52,1;29,6;23,1;UL8750,UL1310,CAN/CSA-C22.2No.223-M91,IEC/EN61347,IEC/EN61347-2-13,ENEC,CB;Short Circuit Protection (SCP),Overload Protection (OLP),Over Voltage Protection (OVP),Over Temperature Protection (OTP);;-20;50;;;;;;;;;;;;;;;;;;;
386;recom;RACD03;RACD03-700;AC/DC;90;264;;;;3;;;62;60;VAC;3000;;;3;;;;;;Single;;;;;;4;Wired;Wire;mm;52,1;29,6;23,1;UL8750,UL1310,CAN/CSA-C22.2No.223-M91,IEC/EN61347,IEC/EN61347-2-13,ENEC,CB;Short Circuit Protection (SCP),Overload Protection (OLP),Over Voltage Protection (OVP),Over Temperature Protection (OTP);;-20;50;;;;;;;;;;;;;;;;;;;
387;recom;RSOE(-Z);RSOE-1205SZ/H2;DC/DC;;;4,5;18;;1;1;;79;1;VDC;2000;;;5;;;0,2;;;Single;;;;;;7;PCB Mount;THT;mm;21,8;9,2;11,1;UL62368-1,CSAC22.2No.62368-1-14,UL60950,CSAC22.2No.60950-1-07,IEC/EN62368-1;Short Circuit Protection;;-40;80;;;;;;;;;;;;;;;;;;;
388;recom;RSOE(-Z);RSOE-2405SZ/H2;DC/DC;;;9;36;;1;1;;;1;VDC;2000;;;5;;;;;;;;;;;;7;PCB Mount;THT;mm;21,8;9,2;11,1;UL62368-1,C22.2No.62368-1-14,UL60950,EN62368-1,EN55032,EN55024;;;;;;;;;;;;;;;;;;;;;;;
389;recom;ROE;ROE-0505S;DC/DC;;;5;5;10;1;0;;79;1;VDC;1000;;;5;;;0,2;;;Single;;;;;;4;PCB Mount;THT;mm;11,5;6;10;UL60950-1,CAN/CSAC22.2No.60950-1-07,IEC60950-1,EN60950-1,EN55032;;;-40;85;;;;;;;;;;;;;;;;;;;
390;recom;ROE;ROE-0512S;DC/DC;;;5;5;10;1;0;;80;1;VDC;1000;;;12;;;0,084;;;Single;;;;;;4;PCB Mount;THT;mm;11,5;6;10;UL60950-1,CAN/CSAC22.2No.60950-1-07,EN60950-1,IEC60950-1,EN55032;;;-40;85;;;;;;;;;;;;;;;;;;;
391;recom;ROE;ROE-0515S;DC/DC;;;5;5;10;1;0;;80;1;VDC;1000;;;15;;;0,066;;;Single;;;;;;4;PCB Mount;THT;mm;11,5;6;10;UL60950-1,CAN/CSAC22.2No.60950-1-07,EN60950-1,IEC60950-1,EN55032;;;-40;85;;;;;;;;;;;;;;;;;;;
392;recom;ROE;ROE-1205S;DC/DC;;;10,8;13,2;10;1;0;;80;1;VDC;1000;;;5;;;0,2;;;Single;;;;;;4;PCB Mount;THT;mm;11,5;6;10;UL60950-1,CAN/CSAC22.2No.60950-1-07,IEC60950-1,EN60950-1;;;-40;85;;;;;;;;;;;;;;;;;;;
393;recom;ROE;ROE-1505S;DC/DC;;;13,5;16,5;10;1;0;;79;1;VDC;1000;;;5;;;0,2;;;Single;;;;;;4;PCB Mount;THT;mm;11,5;6;10;UL60950-1,CAN/CSAC22.2No.60950-1-07,EN60950-1,IEC60950-1;;;-40;85;;;;;;;;;;;;;;;;;;;
394;recom;ROE;ROE-2405S;DC/DC;;;21,6;26,4;10;1;0;;80;1;VDC;1000;;;5;;;0,2;;;Single;;;;;;4;PCB Mount;THT;mm;11,5;6;10;UL60950-1,CAN/CSAC22.2No.60950-1-07,IEC60950-1,EN60950-1;;;-40;85;;;;;;;;;;;;;;;;;;;
395;recom;ROE;ROE-3.305S;DC/DC;;;3,3;3,3;10;1;0;;79;1;VDC;1000;;;5;;;0,2;;;Single;;;;;;4;PCB Mount;THT;mm;11,5;6;10;UL60950-1,CAN/CSAC22.2No.60950-1-07,IEC60950-1,EN60950-1,EN55032;;;-40;85;;;;;;;;;;;;;;;;;;;
396;recom;RAC20E-K/277;RAC20E-05SK/277;AC/DC;85;305;;;;20;;;80;60;VAC;4200;;;5;;;4;;;;;;;;;4;PCB Mount;THT;mm;52,7;27,6;23;UL62368-1,EN62368-1,IEC62368-1,EN61558-1,EN55032;Short Circuit Protection,Over Voltage Protection,Over Load Protection;;-40;90;;;;;;;;;;;;;;;;;;;
397;recom;RAC20E-K/277;RAC20E-12SK/277;AC/DC;85;305;;;;20;1;;83;60;VAC;4200;;;12;;;1,667;;;Single;;;;;;4;PCB Mount;THT;mm;52,7;27,6;23;UL62368-1,EN62368-1,IEC62368-1,EN61558-1,EN55032;Short Circuit Protection,Over Voltage Protection,Over Load Protection;;-40;90;;;;;;;;;;;;;;;;;;;
398;recom;RAC20E-K/277;RAC20E-24SK/277;AC/DC;85;305;;;;20;;;84;60;VAC;4200;;;24;;;0,833;;;Single;;;;;;4;PCB Mount;THT;mm;52,7;27,6;23;UL62368-1,EN62368-1,IEC62368-1,EN61558-1,EN55032;Short Circuit Protection,Over Voltage Protection,Over Load Protection;;-40;90;;;;;;;;;;;;;;;;;;;
399;recom;RACM130E-K;RACM130E-12SK/ENC;AC/DC;85;264;;;;130;1;;86;60;VAC;4000;;;12;;;10,8;;;Single;;;;;;4;PCB Mount;THT;mm;118,3;62,7;38,7;ANSI/AAMIES60601-1Ed.3.1,CSA/CAN-C22.2No.60601-1:14,IEC/EN60601-1,IEC62368-1,IEC/EN60335-1,IEC/EN61558-2-16,IEC/EN61558-1;Short Circuit Protection,Over Voltage Protection,Over Current Protection;;-40;90;;;;;;;;;;;;;;;;;;;
400;recom;RACM130E-K;RACM130E-12SK/OF;AC/DC;85;264;;;;130;1;;86;60;VAC;4000;;;12;;;10,8;;;Single;;;;;;4;PCB Mount;Terminal;mm;101,6;50,8;32;UL60601-1,IEC60601-1,EN60601-1,IEC62368-1,EN60335-1,IEC61558-1,IEC61558-2-16;Short Circuit Protection,Over Voltage Protection,Over Current Protection;;-40;90;;;;;;;;;;;;;;;;;;;
401;recom;RACM130E-K;RACM130E-15SK/ENC;AC/DC;85;264;;;;130;1;;88;60;VAC;4000;;;15;;;8,66;;;Single;;;;;;4;PCB Mount;Terminal;mm;118,3;62,7;38,7;ANSI/AAMIES60601-1Ed.3.1,CSA/CAN-C22.2No.60601-1:14,IEC/EN60601-1,IEC62368-1,IEC/EN60335-1,IEC/EN61558-2-16,IEC/EN61558-1;Short Circuit Protection,Over Voltage Protection,Over Current Protection;;-40;90;;;;;;;;;;;;;;;;;;;
402;recom;RACM130E-K;RACM130E-15SK/OF;AC/DC;85;264;;;;130;1;;88;60;VAC;4000;;;15;;;8,66;;;Single;;;;;;4;PCB Mount;Terminal;mm;101,6;50,8;32;ANSI/AAMIES60601-1Ed.3.1,IEC62368-1,IEC/EN60335-1,IEC/EN61558-2-16,IEC/EN61558-1;Short Circuit Protection,Over Voltage Protection,Over Current Protection;;-40;90;;;;;;;;;;;;;;;;;;;
403;recom;RACM130E-K;RACM130E-24SK/ENC;AC/DC;85;264;;;;130;1;;88;60;VAC;4000;;;24;;;5,42;;;Single;;;;;;4;PCB Mount;Terminal;mm;118,3;62,7;38,7;IEC60601-1,EN60601-1,IEC62368-1,IEC60335-1,IEC61558-2-16,IEC61558-1;Short Circuit Protection,Over Voltage Protection,Over Current Protection;;-40;90;;;;;;;;;;;;;;;;;;;
404;recom;RACM130E-K;RACM130E-24SK/OF;AC/DC;85;264;;;;130;1;;88;60;VAC;4000;;;24;;;5,42;;;Single;;;;;;4;PCB Mount;THT;mm;101,6;50,8;32;ANSI/AAMIES60601-1Ed.3.1,CSA/CAN-C22.2No.60601-1:14,IEC/EN60601-1,IEC62368-1,IEC/EN60335-1,IEC/EN61558-2-16,IEC/EN61558-1;Short Circuit Protection,Over Voltage Protection,Over Current Protection;;-40;90;;;;;;;;;;;;;;;;;;;
405;recom;RACM130E-K;RACM130E-36SK/ENC;AC/DC;85;264;;;;130;1;;88;60;VAC;4000;;;36;;;3,61;;;Single;;;;;;4;PCB Mount;Terminal;mm;118,3;62,7;38,7;UL60601-1,EN60601-1,IEC62368-1,EN60335-1,IEC61558-2-16,IEC61558-1;Short Circuit Protection,Over Voltage Protection,Over Current Protection;;-40;90;;;;;;;;;;;;;;;;;;;
406;recom;RACM130E-K;RACM130E-36SK/OF;AC/DC;85;264;;;;130;1;;;60;VAC;4000;;;36;;;3,61;;;Single;;;;;;4;PCB Mount;THT;mm;101,6;50,8;32;ANSI/AAMIES60601-1,IEC60601-1,IEC62368-1,IEC60335-1,IEC61558-2-16,EN55032,EN55035;Short Circuit Protection,Over Voltage Protection,Over Current Protection;;-40;90;;;;;;;;;;;;;;;;;;;
407;recom;RACM130E-K;RACM130E-48SK/ENC;AC/DC;85;264;;;;130;1;;88;60;VAC;4000;;;48;;;2,71;;;Single;;;;;;4;PCB Mount;Terminal;mm;118,3;62,7;38,7;UL60601-1,IEC60601-1,EN60601-1,IEC62368-1,IEC60335-1,EN60335-1,IEC61558-1,EN61558-1;Short Circuit Protection,Over Voltage Protection,Over Current Protection;;-40;90;;;;;;;;;;;;;;;;;;;
408;recom;RACM130E-K;RACM130E-48SK/OF;AC/DC;85;264;;;;130;1;;88;60;VAC;4000;;;48;;;2,71;;;Single;;;;;;4;PCB Mount;THT;mm;101,6;50,8;32;UL60601-1,IEC60601-1,IEC62368-1,IEC60335-1,IEC61558-2-16,IEC61558-1;Short Circuit Protection,Over Voltage Protection,Over Current Protection;;-40;90;;;;;;;;;;;;;;;;;;;
409;recom;RACM1200-V;RACM1200-24SAV/ENC;AC/DC;80;264;;;;1200;1;;;60;VAC;4000;;;24;;;;;;Single;;;;;;3;Chassis Mount;;mm;228;96,2;40;IEC/EN62368-1,UL62368-1,IEC/EN60601-1,ANSI/AAMIES60601-1,UL8750;;;-40;80;;;;;;;;;;;;;;;;;;;
410;recom;RACM1200-V;RACM1200-24SAV/ENC;AC/DC;80;264;;;;1200;1;;95;60;VAC;4000;;;24;;;;;;Single;;;;;;3;Chassis Mount;;mm;228;96,2;40;IEC/EN62368-1,UL62368-1,IEC/EN60601-1,ANSI/AAMIES60601-1;;;-40;80;;;;;;;;;;;;;;;;;;;
411;recom;RACM1200-V;RACM1200-36SAV/ENC;AC/DC;80;264;;;;1200;1;;95;60;VAC;4000;;;36;;;;;;Single;;;;;;3;Chassis Mount;Terminal;mm;228;96,2;40;IEC/EN62368-1,UL62368-1,IEC/EN60601-1,ANSI/AAMIES60601-1,IEC61347-1,IEC61347-2-13;Short Circuit Protection,Over Voltage Protection,Over Temperature Protection,Over Current Protection;;-40;80;;;;;;;;;;;;;;;;;;;
412;recom;RACM1200-V;RACM1200-48SAV/ENC;AC/DC;80;264;;;;1200;1;;95;60;VAC;4000;;;48;;;;;;;;;;;;5;Chassis Mount;;mm;228;96,2;40;IEC/EN62368-1,UL62368-1,IEC/EN60601-1,ANSI/AAMIES60601-1,UL8750;Short Circuit Protection,Over Voltage Protection,Over Temperature Protection,Over Load Protection;;-40;80;;;;;;;;;;;;;;;;;;;
413;recom;RACM1200-V;RACM1200-48SAV/ENC/PMB;AC/DC;80;264;;;;1200;1;;95;60;VAC;4000;;;48;;;;;;Single;;;;;;5;Chassis Mount;;mm;228;96,2;40;IEC/EN62368-1,UL62368-1,IEC/EN60601-1,UL8750,IEC/EN61347-1,IEC/EN61558-1/2;Short Circuit Protection,Over Voltage Protection,Over Temperature Protection,Over Current Protection;;-40;80;;;;;;;;;;;;;;;;;;;
414;recom;RKE/H;RKE-0505S/H;DC/DC;;;4,5;5,5;10;1;0;;75;1;VDC;4000;;;5;;;0,2;;;Single;;;;;;4;PCB Mount;THT;mm;19,65;7,05;10,2;IEC/EN60950-1,UL60950-1,CSA/CAN22.2No.60950-1,EN55032;;;-40;85;;;;;;;;;;;;;;;;;;;
415;recom;RKE/H;RKE-1205S/H;DC/DC;;;10,8;13,2;10;1;0;;80;1;VDC;4000;;;5;;;0,2;;;Single;;;;;;4;PCB Mount;THT;mm;19,65;7,05;10,2;UL60950-1,CSA/CAN22.2No.60950-1,IEC/EN60950-1,EN55032;;;-40;85;;;;;;;;;;;;;;;;;;;
416;recom;RKE/H;RKE-1205S/H;DC/DC;;;10,8;13,2;10;1;0;;80;60;VDC;3000;;;5;;;0,2;;;Single;;;;;;4;PCB Mount;THT;mm;19,65;7,05;10,2;UL60950-1,CSA/CAN22.2No.60950-1,IEC/EN60950-1,EN55032;;;-40;85;;;;;;;;;;;;;;;;;;;
417;recom;RKE;RKE-2405S/H;DC/DC;;;21,6;26,4;10;1;0;;81;1;VDC;4000;;;5;;;0,2;;;Single;;;;;;4;PCB Mount;THT;mm;19,65;7,05;10,2;IEC/EN60950-1,UL60950-1,CSA/CAN22.2No.60950-1,EN55032;;;-40;85;;;;;;;;;;;;;;;;;;;
418;recom;RACM06E-K/277;RACM06E-05SK/277;AC/DC;80;305;;;;6;;;;60;VAC;4200;;;5;;;1,2;;;Single;;;;;;4;PCB Mount;THT;mm;25,4;25,4;16,7;;;;-40;90;;;;;;;;;;;;;;;;;;;
419;recom;RACM06E-K/277;RACM06E-12SK/277;AC/DC;80;305;;;;6;;;82;60;VAC;4200;;;12;;;0,5;;;;;;;;;4;PCB Mount;THT;mm;25,4;25,4;16,7;EN62368-1,EN60601-1,EN60335-1,EN55032ClassB;Short Circuit Protection,Over Voltage Protection,Over Temperature Protection;;-40;90;;;;;;;;;;;;;;;;;;;
420;recom;RACM06E-K/277;RACM06E-15SK/277;AC/DC;80;305;;;;6;;;83;60;VAC;4200;;;15;;;0,4;;;Single;;;;;;4;PCB Mount;THT;mm;25,4;25,4;16,7;CE,UL,cUL,CB,RoHS;Short Circuit Protection,Over Voltage Protection,Over Temperature Protection;;-40;90;;;;;;;;;;;;;;;;;;;
421;recom;RACM06E-K/277;RACM06E-24SK/277;AC/DC;80;305;;;;6;1;;83;60;VAC;4200;;;24;;;0,25;;;Single;;;;;;4;PCB Mount;THT;mm;25,4;25,4;16,7;UL,CE,RoHS,REACH;Short Circuit Protection,Over Voltage Protection,Over Temperature Protection;;-40;90;;;;;;;;;;;;;;;;;;;
422;recom;RACM06E-K/277;RACM06E-3.3SK/277;AC/DC;80;305;;;;6;;;73;60;VAC;4200;;;3,3;;;1,818;;;Single;;;;;;4;PCB Mount;THT;mm;25,4;25,4;16,7;EN62368-1,EN60601-1,EN60335-1;Short Circuit Protection,Over Voltage Protection,Over Temperature Protection;;-40;90;;;;;;;;;;;;;;;;;;;
423;recom;RACM06E-K/277;RACM06E-18SK/277;AC/DC;80;305;;;;6;1;;82;60;VAC;4200;;;18;;;0,333;;;Single;;;;;;4;PCB Mount;THT;mm;25,4;25,4;16,7;EN62368-1,EN60601-1,EN60335-1,EN55032,RoHS;Short Circuit Protection,Over Voltage Protection,Over Temperature Protection;;-40;90;;;;;;;;;;;;;;;;;;;
424;recom;RKK;RKK-0505S/H;DC/DC;;;5;5;10;1;1;01:01;82;1;VDC;4000;;;5;;;0,2;;;Single;;;;;;4;PCB Mount;THT;mm;19,6;6;10,2;UL62368-1,IEC62368-1,EN62368-1;Short Circuit Protection;;-40;105;;;;;;;;;;;;;;;;;;;
425;recom;RKK;RKK-0505S/H;DC/DC;;;5;5;10;1;1;01:01;82;60;VDC;3000;;;5;;;0,2;;;Single;;;;;;4;PCB Mount;THT;mm;19,6;6;10,2;UL62368-1,IEC62368-1,EN62368-1;Short Circuit Protection;;-40;105;;;;;;;;;;;;;;;;;;;
426;recom;R1S;R1S-0505;DC/DC;;;5;5;;1;;;75;1;VDC;1000;;;5;;;0,2;;;Single;;;;;;5;PCB Mount;SMD;mm;12,75;10,7;7;UL60950-1,CAN/CSA-C22.2No.60950-1-07,IEC/EN60950-1,EN55032;;;-40;100;;;;;;;;;;;;;;;;;;;
427;recom;R1S;R1S-0505-R;DC/DC;;;5;5;10;1;0;;;1;VDC;1000;;;5;;;0,2;;;Single;;;;;;5;PCB Mount;SMD;mm;12,75;10,7;7;UL60950-1,IEC/EN60950-1;;;-40;100;;;;;;;;;;;;;;;;;;;
428;recom;R1S;R1S-0505/H;DC/DC;;;5;5;;1;;;;1;VDC;3000;;;5;;;;;;Single;;;;;;5;PCB Mount;SMD;mm;12,75;10,7;7;UL60950-1,CAN/CSA-C22.2No.60950-1-07,IEC/EN60950-1;;;-40;100;;;;;;;;;;;;;;;;;;;
429;recom;R1S;R1S-0505/H-R;DC/DC;;;4,5;5,5;;1;;;75;1;VDC;3000;;;5;;;0,2;;;Single;;;;;;5;PCB Mount;SMD;mm;12,75;10,7;7;UL60950-1,CAN/CSA-C22.2No.60950-1-07,IEC/EN60950-1,EN55032;Short Circuit Protection;;-40;100;;;;;;;;;;;;;;;;;;;
430;recom;R1S;R1S-0505/HP;DC/DC;;;4,5;5,5;10;1;0;;75;1;VDC;3000;;;5;;;0,2;;;Single;;;;;;5;PCB Mount;SMD;mm;12,75;10,7;7;UL60950-1,CAN/CSA-C22.2No.60950-1-07,IEC/EN60950-1;;;-40;100;;;;;;;;;;;;;;;;;;;
431;recom;R1S;R1S-0505/HP-R;DC/DC;;;5;5;10;1;0;;78;1;VDC;3000;;;5;;;;;;Single;;;;;;5;PCB Mount;SMD;mm;12,75;10,7;7;UL60950-1,IEC/EN60950-1,CAN/CSA-C22.2No.60950-1-07;Short Circuit Protection;;-40;100;;;;;;;;;;;;;;;;;;;
432;recom;R1S;R1S-0505/P;DC/DC;;;4,5;5,5;;1;0;;;1;VDC;1000;;;5;;;;;;Single;;;;;;5;PCB Mount;SMD;mm;12,75;10,7;7;UL60950-1,IEC/EN60950-1,EN55032;;;;;;;;;;;;;;;;;;;;;;;
433;recom;R1S;R1S-0505/P-R;DC/DC;;;5;5;;1;;;;1;VDC;1000;;;5;;;;;;Single;;;;;;5;PCB Mount;SMD;mm;12,75;10,7;7;UL60950-1,CAN/CSA-C22.2No.60950-1-07,IEC/EN60950-1;Short Circuit Protection;;-40;100;;;;;;;;;;;;;;;;;;;
